subject,item,list,exp,integrated,related.x,n2num.x,text,animacy,LengthChar.Head,LengthChar.Prep,LengthChar.Adj,LengthChar.Noun,LengthPhon.Head,LengthPhon.Prep,LengthPhon.Adj,LengthPhon.Noun,LengthSylHead,LengthSyll.Prep,LengthSyll.Adj,LengthSyll.Noun,Freq1Mil.Head,FreqMil.Prep,FreqMil.Adj,FreqMil.N1,LogFr.Head,LogFreq.Prep,LogFreq.Adj,LogFreq.N1,RelatedHL,RelatedLH,Integrated,Ass..H.L,Ass..L.HP,Ass..L.HS,AssArc.H.L,AssArc.L.HP,AssArc.L.HS,Plausibility,maincode,dysfluency
213,6,5,SemRel,integ,unrel,plur,The dam for the musty factories,I,3,3,5,9,3,3,5,8,1,1,2,3,5.29,6749.25,0.49,16.8,0.8,3.83,0.17,1.25,1.92,3.27,3.42,0,2.5,0,0,0.32,0,3,C,D
213,8,5,SemRel,integ,unrel,sing,The fortress with the ancient farm,I,8,4,7,4,7,3,6,3,2,1,2,1,3.37,5044.84,21.61,29.76,0.64,3.7,1.35,1.49,2,2.17,2.83,0,0,0,0,0,0,3.75,C,
213,9,5,SemRel,integ,unrel,sing,The butler for the spoiled kid,A,6,3,7,3,6,3,5,3,2,1,2,1,6.8,6749.25,2.18,327.47,0.89,3.83,0.5,2.52,1.25,1.5,3.67,0,0,0,0,0,0,5.67,U,
213,10,5,SemRel,integ,rel,plur,The vase with the vibrant flowers,I,4,4,7,7,3,3,7,6,1,1,2,2,3.84,5044.84,1.02,46.61,0.69,3.7,0.31,1.68,6.42,6.33,5.58,25,0,0,1.05,0,0,6.5,U,
213,11,5,SemRel,integ,rel,plur,The banana for the popular sundaes,I,6,3,7,7,6,3,8,6,3,1,3,2,10.61,6749.25,23.22,0.53,1.06,3.83,1.38,0.18,5.5,5,5.17,0,0,2.5,0,0,0.32,5,C,
213,12,5,SemRel,integ,rel,plur,The bodyguard for the nervous actresses,A,9,3,7,9,8,3,6,8,3,1,2,3,5.71,6749.25,67.04,2.25,0.83,3.83,1.83,0.51,3.92,5.42,4.83,0,0,0,0,0,0,5.67,C,
213,13,5,SemRel,integ,rel,sing,The bicycle with the warped tire,I,7,4,6,4,8,3,4,4,3,1,1,1,6.55,5044.84,1.35,2.43,0.88,3.7,0.37,0.54,6.67,5.42,5.75,2.5,0,0,0.32,0,0,5.58,C,
213,14,5,SemRel,integ,rel,sing,The caddy for the charismatic golfer,A,5,3,11,6,4,3,10,6,2,1,4,2,2.73,6749.25,0.8,1.1,0.57,3.83,0.26,0.32,6.92,6,6.42,0,0,5,0,0,0.45,5.58,C,
213,15,5,SemRel,integ,rel,sing,The church with the giant cross,I,6,4,5,5,6,3,5,4,1,1,2,1,68.73,5044.84,20.18,30.35,1.84,3.7,1.33,1.5,6.33,7,6.5,2.5,0,10,0.32,0,0.64,6.75,C,
213,16,5,SemRel,unint,unrel,plur,The eraser near the novelty pens,I,6,4,7,4,6,3,7,4,3,1,3,1,1,59.14,1.67,2.51,0.3,1.78,0.43,0.55,3.33,5.11,2.58,0,2.5,2.5,0,0.32,0.32,5,C,
213,17,5,SemRel,unint,unrel,plur,The waitress by the impatient seniors,A,8,2,9,7,6,2,8,6,2,1,3,2,9.67,1212.84,4.04,2.43,1.03,3.08,0.7,0.54,2.17,1.75,2.67,0,0,0,0,0,0,6.25,U,
213,18,5,SemRel,unint,unrel,plur,The table by the antique lamps,I,5,2,7,5,5,2,5,5,2,1,2,1,105.2,1212.84,4.35,2.06,2.03,3.08,0.73,0.49,5.33,5,3.67,0,0,2.5,0,0,0.32,6.25,C,
213,19,5,SemRel,unint,unrel,sing,The resort near the elaborate garden,I,6,4,9,6,6,3,8,5,2,1,4,2,6.65,59.14,2.98,26.29,0.88,1.78,0.6,1.44,3.67,3.67,3.33,0,0,0,0,0,0,6.08,C,
213,20,5,SemRel,unint,unrel,sing,The hydrant near the bright reflector,I,7,4,6,9,8,3,4,9,2,1,1,3,1,59.14,42.31,0.27,0.3,1.78,1.64,0.11,2.58,2,2.25,0,0,0,0,0,0,4.67,U,
213,22,5,SemRel,unint,rel,plur,The trainer near the confident boxers,A,7,4,9,6,6,3,9,7,2,1,3,2,5.49,59.14,10.65,1.98,0.81,1.78,1.07,0.47,6.33,6,3.92,0,0,0,0,0,0,5,U,
213,23,5,SemRel,unint,rel,plur,The canoe near the weathered oars,I,5,4,9,4,4,3,5,4,2,1,2,1,3.53,59.14,0.18,1.08,0.66,1.78,0.07,0.32,5.42,6.58,4.75,0,0,5,0,0,0.45,5.58,C,
213,24,5,SemRel,unint,rel,plur,The camera by the special lenses,I,6,2,7,6,6,2,6,6,3,1,2,2,56.9,1212.84,148.2,2.27,1.76,3.08,2.17,0.52,6.08,6.5,5.67,2.5,0,12.5,0.32,0,0.72,5,C,
214,1,6,SemRel,unint,rel,plur,The envelope by the formal letters,I,8,2,6,7,7,2,5,6,3,1,2,1,10.04,1212.84,8.31,37.37,1.04,3.08,0.97,1.58,6.5,6.45,4.67,0,0,2.5,0,0,0.32,6.17,C,
214,2,6,SemRel,unint,rel,plur,The cake by the colored candles,I,4,2,7,7,3,2,6,6,1,1,2,2,44.84,1212.84,5.06,10.45,1.66,3.08,0.78,1.06,5.17,5.92,5.18,0,0,0,0,0,0,5.08,C,
214,3,6,SemRel,unint,rel,plur,The hammer by the rusty nails,I,6,2,6,5,5,2,5,5,2,1,2,1,10.18,1212.84,4.45,10.82,1.05,3.08,0.74,1.07,6.75,6.83,4.67,2.5,2.5,22.5,0.32,0.32,0.99,6.42,C,
214,4,6,SemRel,unint,rel,sing,The coach near the disciplined athlete,A,5,4,11,7,4,3,9,5,1,1,3,2,29.33,59.14,0.98,4.61,1.48,1.78,0.3,0.75,6.5,6.42,4.75,0,0,0,0,0,0,6.25,C,
214,5,6,SemRel,unint,rel,sing,The tent near the sturdy pole,I,4,4,6,4,4,3,6,3,1,1,2,1,17.39,59.14,1.69,12.47,1.26,1.78,0.43,1.13,5.83,5.25,4.58,0,0,2.5,0,0,0.32,5.67,U,
214,6,6,SemRel,unint,rel,sing,The dam by the murky river,I,3,2,5,5,3,2,5,5,1,1,2,2,5.29,1212.84,0.61,55.31,0.8,3.08,0.21,1.75,5.83,6.33,5.45,12.5,0,0,0.72,0,0,5.83,C,
214,7,6,SemRel,integ,unrel,plur,The necklace with the colorful feathers,I,8,4,8,8,6,3,8,6,2,1,3,2,9.71,5044.84,3.14,5.71,1.03,3.7,0.62,0.83,2.58,1.92,3.67,0,0,0,0,0,0,5,C,
214,8,6,SemRel,integ,unrel,plur,The fortress with the ancient farms,I,8,4,7,5,7,3,6,4,2,1,2,1,3.37,5044.84,21.61,2.76,0.64,3.7,1.35,0.58,1.25,2.92,3.08,0,0,0,0,0,0,3.83,C,
214,9,6,SemRel,integ,unrel,plur,The butler for the spoiled kids,A,6,3,7,4,6,3,5,4,2,1,2,1,6.8,6749.25,2.18,300.86,0.89,3.83,0.5,2.48,2.92,2.5,3.42,0,0,0,0,0,0,6.36,C,
214,10,6,SemRel,integ,unrel,sing,The vase with the vibrant cover,I,4,4,7,5,3,3,7,5,1,1,2,2,3.84,5044.84,1.02,34.55,0.69,3.7,0.31,1.55,1.92,2,3.58,0,0,0,0,0,0,5.58,U,
214,11,6,SemRel,integ,unrel,sing,The banana for the popular sandwich,I,6,3,7,8,6,3,8,7,3,1,3,2,10.61,6749.25,23.22,21.47,1.06,3.83,1.38,1.35,3.67,2.18,3.67,0,0,0,0,0,0,3.92,C,
214,12,6,SemRel,integ,unrel,sing,The bodyguard for the nervous jeweler,A,9,3,7,7,8,3,6,7,3,1,2,3,5.71,6749.25,67.04,1,0.83,3.83,1.83,0.3,2.64,3.08,3.33,0,0,0,0,0,0,4.83,N,
214,13,6,SemRel,integ,rel,plur,The bicycle with the warped tires,I,7,4,6,5,8,3,4,5,3,1,1,1,6.55,5044.84,1.35,2.67,0.88,3.7,0.37,0.56,6.17,6.25,6,0,0,0,0,0,0,5.58,U,
214,15,6,SemRel,integ,rel,plur,The church with the giant crosses,I,6,4,5,7,6,3,5,6,1,1,2,2,68.73,5044.84,20.18,2.33,1.84,3.7,1.33,0.52,6.67,6.33,6.67,0,0,7.5,0,0,0.55,6.67,U,
214,16,6,SemRel,integ,rel,sing,The eraser for the novelty pencil,I,6,3,7,6,6,3,7,6,3,1,3,2,1,6749.25,1.67,9.67,0.3,3.83,0.43,1.03,6.5,6.75,5.92,27.5,0,15,1.1,0,0.8,6.58,U,
214,17,6,SemRel,integ,rel,sing,The waitress for the impatient diner,A,8,3,9,5,6,3,8,5,2,1,3,2,9.67,6749.25,4.04,12.39,1.03,3.83,0.7,1.13,6.58,6.25,5.33,5,0,2.5,0.45,0,0.32,6.18,U,
214,18,6,SemRel,integ,rel,sing,The table for the antique chair,I,5,3,7,5,5,3,5,4,2,1,2,1,105.2,6749.25,4.35,48.02,2.03,3.83,0.73,1.69,6.5,6.17,5.75,17.5,0,0,0.86,0,0,6.09,U,
214,19,6,SemRel,unint,unrel,plur,The resort near the elaborate gardens,I,6,4,9,7,6,3,8,6,2,1,4,2,6.65,59.14,2.98,4.02,0.88,1.78,0.6,0.7,2.38,3.33,2.92,0,0,0,0,0,0,5.17,C,
214,20,6,SemRel,unint,unrel,plur,The hydrant near the bright reflectors,I,7,4,6,10,8,3,4,10,2,1,1,3,1,59.14,42.31,0.14,0.3,1.78,1.64,0.06,2.08,2,2.42,0,0,0,0,0,0,3.83,U,
214,21,6,SemRel,unint,unrel,plur,The guitar near the faulty pedals,I,6,4,6,6,5,3,5,6,2,1,2,2,15.53,59.14,1.63,0.75,1.22,1.78,0.42,0.24,3.75,3.13,3.58,0,0,0,0,0,0,3.83,C,
214,22,6,SemRel,unint,unrel,sing,The trainer near the confident actor,A,7,4,9,5,6,3,9,5,2,1,3,2,5.49,59.14,10.65,26.2,0.81,1.78,1.07,1.43,3.5,3.5,2.83,0,0,0,0,0,0,6.42,U,
214,24,6,SemRel,unint,unrel,sing,The camera by the special manual,I,6,2,7,6,6,2,6,7,3,1,2,3,56.9,1212.84,148.2,5.75,1.76,3.08,2.17,0.83,5.17,2.92,2.92,0,0,0,0,0,0,5.08,U,
215,1,7,SemRel,unint,unrel,sing,The envelope by the photo album,I,8,2,5,5,7,2,4,5,3,1,2,2,10.04,1212.84,22.82,10.24,1.04,3.08,1.38,1.05,3.17,2.33,2.17,0,0,0,0,0,0,5.67,C,
215,2,7,SemRel,unint,unrel,sing,The cake by the candy figurine,I,4,2,5,8,3,2,5,8,1,1,2,3,44.84,1212.84,35.55,0.27,1.66,3.08,1.56,0.11,2.25,4,2.45,0,0,0,0,0,0,6,U,
215,3,7,SemRel,unint,unrel,sing,The hammer by the rigid peg,I,6,2,5,3,5,2,5,3,2,1,2,1,10.18,1212.84,1.86,34.51,1.05,3.08,0.46,1.55,5.08,4.83,3.42,0,0,2.5,0,0,0.32,5.25,C,
215,5,7,SemRel,unint,rel,plur,The tent near the sturdy poles,I,4,4,6,5,4,3,6,4,1,1,2,1,17.39,59.14,1.69,2.18,1.26,1.78,0.43,0.5,5.55,5.5,4.58,0,0,2.5,0,0,0.32,5,C,
215,6,7,SemRel,unint,rel,plur,The dam by the murky rivers,I,3,2,5,6,3,2,5,6,1,1,2,2,5.29,1212.84,0.61,2.82,0.8,3.08,0.21,0.58,6,6.25,4.75,0,0,0,0,0,0,5.25,U,
215,7,7,SemRel,unint,rel,sing,The necklace near the colorful diamond,I,8,4,8,7,6,3,8,6,2,1,3,2,9.71,59.14,3.14,19.73,1.03,1.78,0.62,1.32,5.92,6.17,4.58,10,0,2.5,0.64,0,0.32,4.83,C,
215,8,7,SemRel,unint,rel,sing,The fortress near the ancient wall,I,8,4,7,4,7,3,6,3,2,1,2,1,3.37,59.14,21.61,66.33,0.64,1.78,1.35,1.83,6,6.33,4.92,0,0,0,0,0,0,5.25,C,
215,10,7,SemRel,integ,unrel,plur,The vase with the vibrant covers,I,4,4,7,6,3,3,7,6,1,1,2,2,3.84,5044.84,1.02,5.2,0.69,3.7,0.31,0.79,1.25,1.58,3,0,0,0,0,0,0,4.08,U,
215,11,7,SemRel,integ,unrel,plur,The banana for the popular sandwiches,I,6,3,7,10,6,3,8,9,3,1,3,3,10.61,6749.25,23.22,9.61,1.06,3.83,1.38,1.03,3.38,4.92,3.88,0,0,0,0,0,0,3.33,C,
215,12,7,SemRel,integ,unrel,plur,The bodyguard for the nervous jewelers,A,9,3,7,8,8,3,6,8,3,1,2,3,5.71,6749.25,67.04,0.43,0.83,3.83,1.83,0.16,2.42,3.33,3.75,0,0,0,0,0,0,5.25,C,
215,15,7,SemRel,integ,unrel,sing,The church with the giant driveway,I,6,4,5,8,6,3,5,6,1,1,2,2,68.73,5044.84,20.18,6.71,1.84,3.7,1.33,0.89,2.5,2.25,3.67,0,0,0,0,0,0,5.75,U,
215,16,7,SemRel,integ,rel,plur,The eraser for the novelty pencils,I,6,3,7,7,6,3,7,7,3,1,3,2,1,6749.25,1.67,2.84,0.3,3.83,0.43,0.58,6.67,6.75,6.42,2.5,0,10,0.32,0,0.64,5.75,E,
215,17,7,SemRel,integ,rel,plur,The waitress for the impatient diners,A,8,3,9,6,6,3,8,6,2,1,3,2,9.67,6749.25,4.04,0.78,1.03,3.83,0.7,0.25,6.75,5.92,6,0,0,2.5,0,0,0.32,5.5,U,
215,18,7,SemRel,integ,rel,plur,The table for the antique chairs,I,5,3,7,6,5,3,5,5,2,1,2,1,105.2,6749.25,4.35,9.86,2.03,3.83,0.73,1.04,6.5,6.75,6,2.5,5,15,0.32,0.45,0.8,5.42,C,
215,19,7,SemRel,integ,rel,sing,The resort with the elongated pool,I,6,4,9,4,6,3,9,3,2,1,4,1,6.65,6749.25,0.31,46.69,0.88,3.83,0.12,1.68,5.33,6.17,5.58,5,0,0,0.45,0,0,6.08,U,
215,20,7,SemRel,integ,rel,sing,The hydrant with the bent hose,I,7,4,5,4,8,3,4,3,2,1,1,1,1,5044.84,1.02,7.45,0.3,3.7,0.31,0.93,5.75,5.67,5.67,0,0,0,0,0,0,5.33,C,
215,21,7,SemRel,integ,rel,sing,The guitar with the faulty string,I,6,4,7,6,5,3,5,5,2,1,2,1,15.53,5044.84,1.63,10.18,1.22,3.7,0.42,1.05,6.67,6.5,6.17,0,0,12.5,0,0,0.72,6.08,U,
215,22,7,SemRel,unint,unrel,plur,The trainer near the confident actors,A,7,4,9,6,6,3,9,6,2,1,3,2,5.49,59.14,10.65,12.59,0.81,1.78,1.07,1.13,4.17,3.86,2.83,0,0,0,0,0,0,6.17,U,
215,23,7,SemRel,unint,unrel,plur,The canoe near the weathered flags,I,5,4,9,5,4,3,5,5,2,1,2,1,3.53,59.14,0.18,3.41,0.66,1.78,0.07,0.64,1.58,1.67,2.33,0,0,0,0,0,0,4.67,U,
215,24,7,SemRel,unint,unrel,plur,The camera by the special manuals,I,6,2,7,7,6,2,6,8,3,1,2,3,56.9,1212.84,148.2,0.61,1.76,3.08,2.17,0.21,3.92,4,2.92,0,0,0,0,0,0,5.5,C,
222,1,6,SemRel,unint,rel,plur,The envelope by the formal letters,I,8,2,6,7,7,2,5,6,3,1,2,1,10.04,1212.84,8.31,37.37,1.04,3.08,0.97,1.58,6.5,6.45,4.67,0,0,2.5,0,0,0.32,6.17,C,
222,2,6,SemRel,unint,rel,plur,The cake by the colored candles,I,4,2,7,7,3,2,6,6,1,1,2,2,44.84,1212.84,5.06,10.45,1.66,3.08,0.78,1.06,5.17,5.92,5.18,0,0,0,0,0,0,5.08,C,
222,3,6,SemRel,unint,rel,plur,The hammer by the rusty nails,I,6,2,6,5,5,2,5,5,2,1,2,1,10.18,1212.84,4.45,10.82,1.05,3.08,0.74,1.07,6.75,6.83,4.67,2.5,2.5,22.5,0.32,0.32,0.99,6.42,C,
222,4,6,SemRel,unint,rel,sing,The coach near the disciplined athlete,A,5,4,11,7,4,3,9,5,1,1,3,2,29.33,59.14,0.98,4.61,1.48,1.78,0.3,0.75,6.5,6.42,4.75,0,0,0,0,0,0,6.25,C,
222,5,6,SemRel,unint,rel,sing,The tent near the sturdy pole,I,4,4,6,4,4,3,6,3,1,1,2,1,17.39,59.14,1.69,12.47,1.26,1.78,0.43,1.13,5.83,5.25,4.58,0,0,2.5,0,0,0.32,5.67,U,
222,6,6,SemRel,unint,rel,sing,The dam by the murky river,I,3,2,5,5,3,2,5,5,1,1,2,2,5.29,1212.84,0.61,55.31,0.8,3.08,0.21,1.75,5.83,6.33,5.45,12.5,0,0,0.72,0,0,5.83,C,
222,9,6,SemRel,integ,unrel,plur,The butler for the spoiled kids,A,6,3,7,4,6,3,5,4,2,1,2,1,6.8,6749.25,2.18,300.86,0.89,3.83,0.5,2.48,2.92,2.5,3.42,0,0,0,0,0,0,6.36,C,
222,10,6,SemRel,integ,unrel,sing,The vase with the vibrant cover,I,4,4,7,5,3,3,7,5,1,1,2,2,3.84,5044.84,1.02,34.55,0.69,3.7,0.31,1.55,1.92,2,3.58,0,0,0,0,0,0,5.58,C,
222,11,6,SemRel,integ,unrel,sing,The banana for the popular sandwich,I,6,3,7,8,6,3,8,7,3,1,3,2,10.61,6749.25,23.22,21.47,1.06,3.83,1.38,1.35,3.67,2.18,3.67,0,0,0,0,0,0,3.92,C,
222,12,6,SemRel,integ,unrel,sing,The bodyguard for the nervous jeweler,A,9,3,7,7,8,3,6,7,3,1,2,3,5.71,6749.25,67.04,1,0.83,3.83,1.83,0.3,2.64,3.08,3.33,0,0,0,0,0,0,4.83,U,
222,13,6,SemRel,integ,rel,plur,The bicycle with the warped tires,I,7,4,6,5,8,3,4,5,3,1,1,1,6.55,5044.84,1.35,2.67,0.88,3.7,0.37,0.56,6.17,6.25,6,0,0,0,0,0,0,5.58,U,
222,14,6,SemRel,integ,rel,plur,The caddy for the charismatic golfers,A,5,3,11,7,4,3,10,7,2,1,4,2,2.73,6749.25,0.8,0.55,0.57,3.83,0.26,0.19,6.83,6.42,5.58,0,2.5,2.5,0,0.32,0.32,6.42,C,
222,15,6,SemRel,integ,rel,plur,The church with the giant crosses,I,6,4,5,7,6,3,5,6,1,1,2,2,68.73,5044.84,20.18,2.33,1.84,3.7,1.33,0.52,6.67,6.33,6.67,0,0,7.5,0,0,0.55,6.67,C,
222,16,6,SemRel,integ,rel,sing,The eraser for the novelty pencil,I,6,3,7,6,6,3,7,6,3,1,3,2,1,6749.25,1.67,9.67,0.3,3.83,0.43,1.03,6.5,6.75,5.92,27.5,0,15,1.1,0,0.8,6.58,C,
222,17,6,SemRel,integ,rel,sing,The waitress for the impatient diner,A,8,3,9,5,6,3,8,5,2,1,3,2,9.67,6749.25,4.04,12.39,1.03,3.83,0.7,1.13,6.58,6.25,5.33,5,0,2.5,0.45,0,0.32,6.18,C,D
222,18,6,SemRel,integ,rel,sing,The table for the antique chair,I,5,3,7,5,5,3,5,4,2,1,2,1,105.2,6749.25,4.35,48.02,2.03,3.83,0.73,1.69,6.5,6.17,5.75,17.5,0,0,0.86,0,0,6.09,C,
222,19,6,SemRel,unint,unrel,plur,The resort near the elaborate gardens,I,6,4,9,7,6,3,8,6,2,1,4,2,6.65,59.14,2.98,4.02,0.88,1.78,0.6,0.7,2.38,3.33,2.92,0,0,0,0,0,0,5.17,C,
222,20,6,SemRel,unint,unrel,plur,The hydrant near the bright reflectors,I,7,4,6,10,8,3,4,10,2,1,1,3,1,59.14,42.31,0.14,0.3,1.78,1.64,0.06,2.08,2,2.42,0,0,0,0,0,0,3.83,C,
222,21,6,SemRel,unint,unrel,plur,The guitar near the faulty pedals,I,6,4,6,6,5,3,5,6,2,1,2,2,15.53,59.14,1.63,0.75,1.22,1.78,0.42,0.24,3.75,3.13,3.58,0,0,0,0,0,0,3.83,C,
222,22,6,SemRel,unint,unrel,sing,The trainer near the confident actor,A,7,4,9,5,6,3,9,5,2,1,3,2,5.49,59.14,10.65,26.2,0.81,1.78,1.07,1.43,3.5,3.5,2.83,0,0,0,0,0,0,6.42,C,
222,23,6,SemRel,unint,unrel,sing,The canoe near the weathered flag,I,5,4,9,4,4,3,5,4,2,1,2,1,3.53,59.14,0.18,17.1,0.66,1.78,0.07,1.26,1.42,1.08,2.5,0,0,0,0,0,0,4.67,C,
222,24,6,SemRel,unint,unrel,sing,The camera by the special manual,I,6,2,7,6,6,2,6,7,3,1,2,3,56.9,1212.84,148.2,5.75,1.76,3.08,2.17,0.83,5.17,2.92,2.92,0,0,0,0,0,0,5.08,C,
229,1,5,SemRel,unint,rel,sing,The envelope by the formal letter,I,8,2,6,6,7,2,5,5,3,1,2,2,10.04,1212.84,8.31,82.53,1.04,3.08,0.97,1.92,7,6.25,5.75,27.5,0,10,1.1,0,0.64,5.33,C,
229,2,5,SemRel,unint,rel,sing,The cake by the colored candle,I,4,2,7,6,3,2,6,5,1,1,2,2,44.84,1212.84,5.06,8,1.66,3.08,0.78,0.95,6,5.42,5,2.5,2.5,0,0.32,0.32,0,5,C,
229,3,5,SemRel,unint,rel,sing,The hammer by the rusty nail,I,6,2,6,4,5,2,5,4,2,1,2,1,10.18,1212.84,4.45,10.45,1.05,3.08,0.74,1.06,7,6.33,5.58,35,0,25,1.27,0,1.05,5.92,C,
229,4,5,SemRel,integ,unrel,plur,The coach for the disruptive teenagers,A,5,3,10,9,4,3,9,8,1,1,3,3,29.33,6749.25,0.43,4.29,1.48,3.83,0.16,0.72,3.83,3.58,3.92,0,0,0,0,0,0,5.75,U,
229,5,5,SemRel,integ,unrel,plur,The tent with the sturdy cushions,I,4,4,6,8,4,3,6,6,1,1,2,2,17.39,5044.84,1.69,1.16,1.26,3.7,0.43,0.33,2.08,2.33,3.42,0,0,0,0,0,0,3.42,C,
229,6,5,SemRel,integ,unrel,plur,The dam for the musty factories,I,3,3,5,9,3,3,5,8,1,1,2,3,5.29,6749.25,0.49,16.8,0.8,3.83,0.17,1.25,1.92,3.27,3.42,0,2.5,0,0,0.32,0,3,U,
229,7,5,SemRel,integ,unrel,sing,The necklace with the colorful feather,I,8,4,8,7,6,3,8,5,2,1,3,2,9.71,5044.84,3.14,6.51,1.03,3.7,0.62,0.88,1.42,2.75,3.92,0,0,0,0,0,0,5.17,C,
229,8,5,SemRel,integ,unrel,sing,The fortress with the ancient farm,I,8,4,7,4,7,3,6,3,2,1,2,1,3.37,5044.84,21.61,29.76,0.64,3.7,1.35,1.49,2,2.17,2.83,0,0,0,0,0,0,3.75,U,
229,9,5,SemRel,integ,unrel,sing,The butler for the spoiled kid,A,6,3,7,3,6,3,5,3,2,1,2,1,6.8,6749.25,2.18,327.47,0.89,3.83,0.5,2.52,1.25,1.5,3.67,0,0,0,0,0,0,5.67,C,
229,10,5,SemRel,integ,rel,plur,The vase with the vibrant flowers,I,4,4,7,7,3,3,7,6,1,1,2,2,3.84,5044.84,1.02,46.61,0.69,3.7,0.31,1.68,6.42,6.33,5.58,25,0,0,1.05,0,0,6.5,U,
229,11,5,SemRel,integ,rel,plur,The banana for the popular sundaes,I,6,3,7,7,6,3,8,6,3,1,3,2,10.61,6749.25,23.22,0.53,1.06,3.83,1.38,0.18,5.5,5,5.17,0,0,2.5,0,0,0.32,5,C,
229,13,5,SemRel,integ,rel,sing,The bicycle with the warped tire,I,7,4,6,4,8,3,4,4,3,1,1,1,6.55,5044.84,1.35,2.43,0.88,3.7,0.37,0.54,6.67,5.42,5.75,2.5,0,0,0.32,0,0,5.58,U,
229,15,5,SemRel,integ,rel,sing,The church with the giant cross,I,6,4,5,5,6,3,5,4,1,1,2,1,68.73,5044.84,20.18,30.35,1.84,3.7,1.33,1.5,6.33,7,6.5,2.5,0,10,0.32,0,0.64,6.75,C,
229,16,5,SemRel,unint,unrel,plur,The eraser near the novelty pens,I,6,4,7,4,6,3,7,4,3,1,3,1,1,59.14,1.67,2.51,0.3,1.78,0.43,0.55,3.33,5.11,2.58,0,2.5,2.5,0,0.32,0.32,5,C,
229,17,5,SemRel,unint,unrel,plur,The waitress by the impatient seniors,A,8,2,9,7,6,2,8,6,2,1,3,2,9.67,1212.84,4.04,2.43,1.03,3.08,0.7,0.54,2.17,1.75,2.67,0,0,0,0,0,0,6.25,U,
229,18,5,SemRel,unint,unrel,plur,The table by the antique lamps,I,5,2,7,5,5,2,5,5,2,1,2,1,105.2,1212.84,4.35,2.06,2.03,3.08,0.73,0.49,5.33,5,3.67,0,0,2.5,0,0,0.32,6.25,C,
229,19,5,SemRel,unint,unrel,sing,The resort near the elaborate garden,I,6,4,9,6,6,3,8,5,2,1,4,2,6.65,59.14,2.98,26.29,0.88,1.78,0.6,1.44,3.67,3.67,3.33,0,0,0,0,0,0,6.08,U,
229,20,5,SemRel,unint,unrel,sing,The hydrant near the bright reflector,I,7,4,6,9,8,3,4,9,2,1,1,3,1,59.14,42.31,0.27,0.3,1.78,1.64,0.11,2.58,2,2.25,0,0,0,0,0,0,4.67,C,
229,21,5,SemRel,unint,unrel,sing,The guitar near the faulty pedal,I,6,4,6,5,5,3,5,5,2,1,2,2,15.53,59.14,1.63,1.47,1.22,1.78,0.42,0.39,4.17,5,2.63,0,0,0,0,0,0,3.75,C,
229,22,5,SemRel,unint,rel,plur,The trainer near the confident boxers,A,7,4,9,6,6,3,9,7,2,1,3,2,5.49,59.14,10.65,1.98,0.81,1.78,1.07,0.47,6.33,6,3.92,0,0,0,0,0,0,5,C,
229,23,5,SemRel,unint,rel,plur,The canoe near the weathered oars,I,5,4,9,4,4,3,5,4,2,1,2,1,3.53,59.14,0.18,1.08,0.66,1.78,0.07,0.32,5.42,6.58,4.75,0,0,5,0,0,0.45,5.58,C,
229,24,5,SemRel,unint,rel,plur,The camera by the special lenses,I,6,2,7,6,6,2,6,6,3,1,2,2,56.9,1212.84,148.2,2.27,1.76,3.08,2.17,0.52,6.08,6.5,5.67,2.5,0,12.5,0.32,0,0.72,5,C,
232,1,8,SemRel,unint,unrel,plur,The envelope by the photo albums,I,8,2,5,6,7,2,4,6,3,1,2,2,10.04,1212.84,22.82,2.33,1.04,3.08,1.38,0.52,2.83,2.17,1.92,0,0,0,0,0,0,4.58,C,
232,2,8,SemRel,unint,unrel,plur,The cake by the candy figurines,I,4,2,5,9,3,2,5,9,1,1,2,3,44.84,1212.84,35.55,0.49,1.66,3.08,1.56,0.17,3.92,3.58,3.5,0,0,0,0,0,0,5.55,C,
232,3,8,SemRel,unint,unrel,plur,The hammer by the rigid pegs,I,6,2,5,4,5,2,5,4,2,1,2,1,10.18,1212.84,1.86,0.25,1.05,3.08,0.46,0.1,5.08,4.08,4.33,0,0,0,0,0,0,4.83,U,
232,4,8,SemRel,unint,unrel,sing,The coach near the disruptive teenager,A,5,4,10,8,4,3,9,7,1,1,3,3,29.33,59.14,0.43,6.92,1.48,1.78,0.16,0.9,4.25,2.58,3,0,0,0,0,0,0,5.08,U,
232,5,8,SemRel,unint,unrel,sing,The tent near the sturdy cushion,I,4,4,6,7,4,3,6,5,1,1,2,2,17.39,59.14,1.69,1.86,1.26,1.78,0.43,0.46,1.92,2.08,1.67,0,0,0,0,0,0,2.83,C,
232,6,8,SemRel,unint,unrel,sing,The dam by the musty factory,I,3,2,5,7,3,2,5,7,1,1,2,3,5.29,1212.84,0.49,2.31,0.8,3.08,0.17,0.52,2,3.33,2.5,0,5,0,0,0.45,0,4.17,C,
232,7,8,SemRel,unint,rel,plur,The necklace near the colorful diamonds,I,8,4,8,8,6,3,8,7,2,1,3,2,9.71,59.14,3.14,17.04,1.03,1.78,0.62,1.26,6.33,5.5,3.83,2.5,0,5,0.32,0,0.45,4.42,C,
232,8,8,SemRel,unint,rel,plur,The fortress near the ancient walls,I,8,4,7,5,7,3,6,4,2,1,2,1,3.37,59.14,21.61,24.16,0.64,1.78,1.35,1.4,6.25,6.33,4.58,0,0,0,0,0,0,5.5,C,
